age,race,sex,priors_count,c_charge_degree,days_served,two_year_recid
49.0,0.0,1.0,0.0,1.0,0.19,0.0
46.0,0.0,0.0,0.0,0.0,1.05,0.0
32.0,0.0,1.0,4.0,0.0,0.94,0.0
22.0,0.0,0.0,0.0,1.0,0.96,1.0
30.0,1.0,1.0,2.0,1.0,6.01,0.0
36.0,0.0,1.0,11.0,0.0,0.88,0.0
67.0,0.0,1.0,8.0,0.0,1.69,0.0
26.0,1.0,1.0,0.0,0.0,1.1,1.0
59.0,1.0,1.0,0.0,0.0,0.22,0.0
26.0,1.0,1.0,0.0,0.0,1.74,1.0
34.0,1.0,0.0,0.0,0.0,1.16,0.0
39.0,1.0,1.0,3.0,0.0,2.93,0.0
53.0,0.0,1.0,1.0,1.0,0.94,0.0
25.0,0.0,0.0,0.0,0.0,5.15,0.0
30.0,1.0,1.0,1.0,0.0,1.16,1.0
42.0,0.0,1.0,13.0,1.0,0.91,1.0
27.0,1.0,1.0,0.0,0.0,12.12,0.0
41.0,0.0,1.0,8.0,0.0,0.86,1.0
53.0,1.0,1.0,0.0,0.0,11.0,0.0
26.0,1.0,1.0,4.0,0.0,2.83,1.0
57.0,0.0,1.0,23.0,0.0,30.19,1.0
27.0,0.0,1.0,0.0,1.0,1.16,0.0
34.0,1.0,0.0,0.0,0.0,62.81,1.0
25.0,0.0,1.0,1.0,0.0,0.24,0.0
26.0,1.0,1.0,2.0,0.0,1.05,1.0
51.0,0.0,1.0,11.0,1.0,79.26,1.0
31.0,1.0,1.0,2.0,1.0,3.86,1.0
57.0,1.0,1.0,6.0,0.0,1.2,0.0
41.0,0.0,1.0,7.0,1.0,1.32,1.0
32.0,0.0,1.0,0.0,1.0,0.23,0.0
26.0,0.0,1.0,10.0,0.0,2.05,1.0
25.0,1.0,1.0,0.0,1.0,0.31,0.0
21.0,0.0,1.0,2.0,1.0,21.12,1.0
30.0,0.0,1.0,1.0,0.0,0.93,0.0
22.0,0.0,1.0,2.0,0.0,6.15,1.0
21.0,1.0,1.0,1.0,0.0,12.86,0.0
39.0,1.0,1.0,0.0,0.0,3.06,0.0
25.0,0.0,1.0,0.0,1.0,0.74,0.0
49.0,1.0,0.0,2.0,1.0,0.2,1.0
20.0,0.0,1.0,0.0,0.0,1.91,1.0
29.0,0.0,1.0,2.0,0.0,1.86,0.0
25.0,0.0,1.0,1.0,0.0,0.97,0.0
22.0,1.0,1.0,0.0,0.0,1.0,1.0
19.0,1.0,1.0,0.0,1.0,2.27,1.0
33.0,0.0,1.0,0.0,0.0,0.97,0.0
30.0,1.0,1.0,6.0,0.0,6.91,0.0
36.0,0.0,1.0,2.0,1.0,0.26,0.0
32.0,0.0,1.0,2.0,1.0,1.67,0.0
33.0,0.0,0.0,3.0,1.0,1.07,0.0
32.0,0.0,1.0,0.0,0.0,17.42,1.0
28.0,0.0,1.0,5.0,0.0,0.9,1.0
26.0,0.0,1.0,1.0,1.0,0.15,1.0
28.0,1.0,1.0,3.0,0.0,1.09,0.0
27.0,1.0,1.0,0.0,0.0,1.08,0.0
21.0,1.0,0.0,0.0,1.0,0.84,0.0
21.0,1.0,0.0,0.0,0.0,1.15,0.0
48.0,1.0,1.0,1.0,0.0,0.73,0.0
19.0,0.0,1.0,2.0,0.0,14.74,1.0
49.0,0.0,1.0,1.0,1.0,0.19,1.0
58.0,0.0,1.0,21.0,1.0,59.12,1.0
26.0,0.0,1.0,5.0,0.0,0.27,1.0
35.0,0.0,1.0,10.0,1.0,0.57,1.0
36.0,0.0,0.0,4.0,1.0,1.84,1.0
23.0,0.0,1.0,0.0,0.0,3.09,0.0
49.0,1.0,0.0,2.0,1.0,12.0,1.0
44.0,1.0,1.0,0.0,1.0,1.22,1.0
29.0,0.0,1.0,0.0,1.0,0.76,0.0
24.0,1.0,1.0,3.0,1.0,1.68,0.0
24.0,0.0,1.0,5.0,0.0,0.98,1.0
31.0,0.0,1.0,0.0,1.0,1.87,0.0
32.0,0.0,1.0,12.0,0.0,1.2,0.0
28.0,0.0,1.0,1.0,1.0,1.12,1.0
43.0,1.0,1.0,9.0,0.0,0.91,0.0
29.0,1.0,0.0,7.0,0.0,8.04,1.0
29.0,1.0,0.0,0.0,0.0,0.23,0.0
31.0,1.0,1.0,13.0,0.0,471.26,1.0
55.0,1.0,1.0,3.0,1.0,1.17,0.0
27.0,0.0,1.0,7.0,0.0,34.52,1.0
24.0,0.0,1.0,1.0,0.0,0.75,1.0
25.0,0.0,1.0,0.0,1.0,-0.45,1.0
48.0,0.0,0.0,0.0,1.0,9.92,0.0
22.0,1.0,0.0,2.0,1.0,0.75,0.0
37.0,0.0,1.0,3.0,0.0,1.03,1.0
30.0,1.0,0.0,0.0,1.0,0.19,0.0
30.0,1.0,1.0,0.0,1.0,1.32,1.0
36.0,0.0,1.0,14.0,0.0,0.94,1.0
55.0,1.0,1.0,0.0,1.0,10.07,0.0
29.0,0.0,1.0,10.0,1.0,108.7,1.0
22.0,0.0,1.0,0.0,1.0,53.88,0.0
34.0,0.0,1.0,2.0,1.0,23.91,1.0
56.0,1.0,1.0,1.0,1.0,1.03,0.0
42.0,1.0,1.0,1.0,0.0,0.82,0.0
25.0,0.0,1.0,0.0,1.0,1.29,1.0
35.0,0.0,1.0,0.0,1.0,1.74,1.0
29.0,0.0,1.0,12.0,0.0,5.97,1.0
24.0,0.0,0.0,0.0,1.0,1.03,0.0
24.0,1.0,1.0,0.0,0.0,0.85,0.0
35.0,0.0,1.0,6.0,0.0,0.73,0.0
25.0,1.0,1.0,0.0,0.0,1.0,1.0
29.0,0.0,1.0,0.0,1.0,0.99,0.0
51.0,0.0,1.0,0.0,0.0,1.3,1.0
23.0,0.0,1.0,0.0,0.0,1.07,1.0
35.0,0.0,1.0,4.0,1.0,29.65,0.0
20.0,1.0,1.0,1.0,1.0,1.14,1.0
24.0,0.0,1.0,1.0,1.0,0.62,0.0
23.0,0.0,1.0,2.0,1.0,2.11,1.0
24.0,0.0,1.0,0.0,0.0,1.3,0.0
22.0,0.0,1.0,0.0,0.0,50.14,1.0
27.0,0.0,0.0,3.0,1.0,0.96,1.0
27.0,1.0,1.0,1.0,1.0,1.12,1.0
29.0,0.0,1.0,6.0,0.0,0.76,1.0
39.0,1.0,0.0,11.0,0.0,1.14,1.0
33.0,0.0,1.0,3.0,0.0,3.96,1.0
31.0,0.0,0.0,0.0,0.0,2.29,0.0
20.0,0.0,1.0,0.0,0.0,1.0,1.0
39.0,0.0,1.0,13.0,0.0,1.96,1.0
44.0,0.0,1.0,10.0,1.0,5.14,1.0
36.0,0.0,0.0,1.0,1.0,0.99,0.0
27.0,1.0,0.0,1.0,0.0,25.56,1.0
35.0,0.0,0.0,2.0,0.0,14.88,0.0
33.0,0.0,1.0,4.0,0.0,1.1,0.0
27.0,1.0,0.0,0.0,0.0,5.14,0.0
22.0,1.0,1.0,2.0,1.0,0.84,1.0
33.0,0.0,1.0,13.0,0.0,0.26,1.0
33.0,0.0,1.0,10.0,0.0,2.28,1.0
32.0,1.0,0.0,2.0,0.0,0.99,1.0
61.0,1.0,1.0,1.0,1.0,0.87,0.0
23.0,0.0,1.0,1.0,0.0,1.21,1.0
61.0,0.0,1.0,14.0,1.0,1.01,0.0
21.0,0.0,1.0,1.0,0.0,456.04,1.0
37.0,1.0,1.0,11.0,0.0,0.86,1.0
26.0,0.0,0.0,0.0,1.0,1.29,0.0
26.0,0.0,0.0,0.0,1.0,0.55,0.0
42.0,0.0,1.0,2.0,0.0,0.86,0.0
28.0,1.0,0.0,7.0,0.0,1.02,1.0
55.0,0.0,1.0,8.0,0.0,2.33,1.0
45.0,0.0,0.0,1.0,0.0,2.92,0.0
29.0,0.0,0.0,0.0,1.0,1.18,0.0
36.0,0.0,1.0,11.0,0.0,36.0,1.0
26.0,0.0,1.0,5.0,1.0,323.86,0.0
25.0,0.0,1.0,0.0,1.0,7.26,0.0
24.0,0.0,1.0,3.0,0.0,44.11,1.0
39.0,1.0,0.0,0.0,1.0,2.95,0.0
20.0,1.0,1.0,4.0,0.0,0.91,0.0
53.0,0.0,1.0,13.0,0.0,91.22,0.0
37.0,1.0,0.0,2.0,0.0,1.1,1.0
25.0,0.0,1.0,5.0,0.0,155.01,1.0
55.0,1.0,1.0,7.0,0.0,0.24,0.0
26.0,1.0,1.0,7.0,1.0,68.97,0.0
25.0,0.0,0.0,0.0,1.0,0.98,0.0
34.0,0.0,1.0,8.0,1.0,1.11,0.0
35.0,0.0,1.0,0.0,1.0,0.97,0.0
30.0,1.0,1.0,0.0,1.0,0.2,0.0
28.0,0.0,1.0,5.0,0.0,2.06,1.0
27.0,1.0,1.0,0.0,0.0,0.22,1.0
24.0,1.0,1.0,0.0,1.0,0.99,0.0
36.0,0.0,1.0,9.0,0.0,3.67,1.0
20.0,1.0,1.0,1.0,0.0,1.31,1.0
22.0,1.0,1.0,0.0,1.0,1.22,0.0
24.0,0.0,1.0,2.0,0.0,10.89,1.0
21.0,0.0,1.0,0.0,1.0,0.02,0.0
47.0,1.0,1.0,5.0,1.0,0.14,1.0
38.0,1.0,1.0,2.0,1.0,1.23,0.0
29.0,0.0,1.0,5.0,0.0,1.13,1.0
56.0,0.0,1.0,1.0,0.0,0.92,0.0
31.0,0.0,1.0,0.0,1.0,0.63,0.0
37.0,1.0,1.0,4.0,1.0,0.92,1.0
36.0,0.0,1.0,4.0,1.0,2.63,1.0
28.0,0.0,1.0,8.0,0.0,20.29,1.0
61.0,1.0,1.0,1.0,0.0,4.22,1.0
25.0,0.0,1.0,15.0,0.0,2.01,1.0
24.0,0.0,1.0,1.0,0.0,6.01,1.0
23.0,1.0,1.0,6.0,0.0,5.91,1.0
33.0,0.0,0.0,1.0,1.0,1.98,0.0
28.0,0.0,1.0,9.0,1.0,1.64,0.0
43.0,1.0,0.0,7.0,0.0,8.67,0.0
26.0,1.0,1.0,2.0,0.0,0.62,0.0
21.0,0.0,1.0,0.0,0.0,34.44,1.0
38.0,1.0,1.0,5.0,1.0,2.84,1.0
42.0,0.0,1.0,1.0,1.0,6.13,1.0
29.0,1.0,1.0,0.0,1.0,0.88,0.0
24.0,0.0,1.0,2.0,1.0,4.0,0.0
33.0,0.0,0.0,0.0,0.0,1.1,0.0
33.0,0.0,1.0,0.0,0.0,0.92,0.0
29.0,1.0,1.0,6.0,0.0,0.78,1.0
49.0,0.0,1.0,2.0,0.0,1.82,0.0
53.0,1.0,0.0,0.0,1.0,0.89,0.0
27.0,0.0,1.0,0.0,0.0,17.23,0.0
23.0,1.0,1.0,1.0,0.0,0.32,1.0
55.0,1.0,1.0,0.0,1.0,1.01,0.0
20.0,0.0,0.0,0.0,0.0,0.16,0.0
26.0,0.0,1.0,2.0,0.0,4.13,1.0
20.0,1.0,1.0,0.0,0.0,8.32,1.0
44.0,0.0,1.0,0.0,0.0,2.67,0.0
37.0,0.0,1.0,10.0,0.0,0.76,1.0
31.0,0.0,1.0,8.0,1.0,0.86,1.0
43.0,0.0,1.0,5.0,0.0,0.62,0.0
56.0,1.0,1.0,6.0,0.0,0.91,0.0
27.0,1.0,1.0,5.0,1.0,2.04,0.0
34.0,1.0,1.0,11.0,0.0,1.39,0.0
30.0,0.0,1.0,4.0,1.0,54.06,0.0
58.0,0.0,1.0,10.0,0.0,1.88,1.0
74.0,0.0,0.0,0.0,0.0,0.61,0.0
20.0,0.0,0.0,0.0,0.0,2.22,1.0
19.0,1.0,1.0,0.0,1.0,2.77,1.0
31.0,1.0,1.0,3.0,1.0,0.31,1.0
44.0,1.0,1.0,1.0,0.0,1.86,0.0
29.0,0.0,0.0,0.0,0.0,1.13,1.0
23.0,0.0,0.0,3.0,0.0,0.7,1.0
45.0,0.0,1.0,13.0,1.0,6.11,1.0
37.0,0.0,1.0,8.0,0.0,14.17,0.0
35.0,0.0,1.0,0.0,0.0,1.96,0.0
26.0,1.0,1.0,10.0,1.0,0.86,1.0
28.0,1.0,1.0,1.0,0.0,4.28,0.0
29.0,0.0,1.0,2.0,1.0,0.22,0.0
46.0,0.0,1.0,0.0,0.0,0.59,0.0
34.0,1.0,1.0,1.0,0.0,1.2,0.0
23.0,1.0,1.0,0.0,0.0,0.01,0.0
24.0,0.0,1.0,2.0,1.0,1.18,1.0
29.0,0.0,1.0,11.0,1.0,0.9,0.0
21.0,1.0,1.0,0.0,1.0,0.93,1.0
22.0,1.0,1.0,2.0,0.0,11.94,1.0
22.0,0.0,1.0,0.0,0.0,1.44,0.0
44.0,1.0,0.0,1.0,1.0,6.33,1.0
52.0,0.0,0.0,1.0,0.0,0.73,0.0
25.0,1.0,1.0,1.0,0.0,1.02,0.0
32.0,0.0,0.0,1.0,1.0,0.81,0.0
45.0,0.0,1.0,0.0,1.0,0.08,0.0
29.0,1.0,0.0,6.0,0.0,67.91,1.0
32.0,1.0,1.0,0.0,0.0,4.92,1.0
38.0,1.0,0.0,1.0,1.0,1.78,0.0
29.0,1.0,0.0,0.0,1.0,0.93,0.0
34.0,0.0,1.0,7.0,0.0,0.69,1.0
26.0,1.0,1.0,0.0,0.0,0.01,0.0
34.0,0.0,1.0,8.0,0.0,2.08,1.0
29.0,1.0,1.0,7.0,1.0,27.72,1.0
30.0,0.0,1.0,3.0,1.0,206.18,0.0
35.0,0.0,1.0,13.0,0.0,5.05,1.0
29.0,1.0,1.0,0.0,0.0,0.98,1.0
53.0,1.0,1.0,0.0,1.0,4.3,0.0
21.0,0.0,1.0,0.0,0.0,42.1,1.0
54.0,0.0,1.0,10.0,0.0,30.24,0.0
35.0,0.0,1.0,1.0,1.0,64.17,0.0
25.0,1.0,1.0,7.0,1.0,3.14,1.0
20.0,0.0,1.0,0.0,1.0,2.78,1.0
36.0,1.0,1.0,0.0,1.0,0.93,0.0
37.0,0.0,1.0,5.0,0.0,0.07,0.0
25.0,0.0,1.0,0.0,1.0,0.68,0.0
29.0,0.0,1.0,3.0,1.0,1.14,1.0
62.0,0.0,1.0,8.0,0.0,15.66,0.0
55.0,1.0,1.0,2.0,0.0,1.93,0.0
26.0,0.0,1.0,10.0,0.0,1.09,1.0
35.0,0.0,0.0,3.0,1.0,0.97,1.0
20.0,0.0,1.0,0.0,0.0,0.32,1.0
47.0,0.0,1.0,7.0,0.0,57.0,1.0
29.0,0.0,1.0,6.0,0.0,26.22,0.0
28.0,0.0,1.0,5.0,0.0,51.31,1.0
45.0,1.0,0.0,1.0,1.0,0.65,0.0
23.0,0.0,1.0,0.0,0.0,1.91,1.0
30.0,0.0,0.0,10.0,0.0,0.27,1.0
32.0,0.0,1.0,7.0,0.0,0.72,0.0
43.0,0.0,1.0,8.0,0.0,348.9,1.0
25.0,0.0,1.0,1.0,0.0,0.92,1.0
44.0,1.0,1.0,4.0,0.0,1.91,0.0
58.0,0.0,1.0,6.0,0.0,144.08,0.0
27.0,0.0,1.0,0.0,0.0,9.0,1.0
33.0,1.0,1.0,7.0,0.0,1.21,1.0
50.0,1.0,1.0,0.0,1.0,1.16,0.0
21.0,0.0,0.0,0.0,0.0,1.18,1.0
72.0,1.0,1.0,3.0,0.0,4.6,0.0
21.0,0.0,0.0,0.0,1.0,0.87,0.0
40.0,0.0,1.0,0.0,0.0,4.29,1.0
61.0,1.0,1.0,0.0,1.0,2.23,0.0
24.0,1.0,0.0,0.0,1.0,1.04,0.0
52.0,1.0,1.0,16.0,0.0,11.07,1.0
25.0,0.0,1.0,2.0,1.0,2.87,0.0
37.0,1.0,1.0,7.0,0.0,69.99,1.0
29.0,0.0,1.0,0.0,0.0,0.19,0.0
28.0,1.0,0.0,0.0,1.0,0.83,0.0
35.0,0.0,0.0,6.0,0.0,1.25,1.0
49.0,0.0,1.0,29.0,0.0,0.81,1.0
25.0,1.0,0.0,0.0,1.0,0.85,0.0
23.0,1.0,1.0,1.0,1.0,0.9,0.0
28.0,1.0,0.0,1.0,0.0,9.84,0.0
21.0,1.0,1.0,0.0,0.0,0.23,1.0
52.0,0.0,1.0,0.0,1.0,4.05,1.0
25.0,1.0,1.0,2.0,0.0,0.72,0.0
27.0,0.0,1.0,5.0,0.0,28.09,1.0
22.0,0.0,0.0,0.0,1.0,1.12,0.0
58.0,1.0,0.0,2.0,1.0,1.19,0.0
30.0,1.0,1.0,1.0,1.0,0.8,1.0
27.0,0.0,1.0,0.0,1.0,0.77,1.0
55.0,0.0,1.0,21.0,0.0,85.06,1.0
38.0,0.0,1.0,0.0,0.0,9.96,0.0
33.0,1.0,1.0,10.0,1.0,1.08,0.0
19.0,1.0,1.0,1.0,1.0,0.64,1.0
49.0,1.0,0.0,4.0,1.0,3.89,0.0
39.0,0.0,0.0,1.0,0.0,0.65,0.0
53.0,0.0,1.0,20.0,0.0,3.16,0.0
35.0,0.0,1.0,22.0,0.0,2.08,1.0
21.0,0.0,1.0,1.0,0.0,0.85,0.0
39.0,1.0,1.0,1.0,0.0,29.32,0.0
27.0,1.0,1.0,0.0,0.0,1.22,0.0
57.0,1.0,1.0,2.0,0.0,2.07,0.0
36.0,0.0,0.0,7.0,0.0,2.04,1.0
31.0,1.0,0.0,14.0,0.0,1.0,0.0
31.0,0.0,1.0,0.0,0.0,1.07,0.0
47.0,0.0,1.0,4.0,0.0,0.83,1.0
30.0,0.0,1.0,5.0,0.0,1.09,1.0
64.0,1.0,1.0,0.0,1.0,0.85,0.0
38.0,0.0,1.0,0.0,0.0,0.82,1.0
22.0,0.0,1.0,1.0,0.0,0.15,1.0
27.0,0.0,1.0,2.0,0.0,39.84,1.0
54.0,1.0,0.0,0.0,0.0,20.34,1.0
32.0,1.0,1.0,9.0,1.0,4.91,1.0
30.0,1.0,1.0,0.0,1.0,0.89,0.0
26.0,0.0,0.0,1.0,0.0,27.88,1.0
31.0,1.0,1.0,3.0,1.0,0.29,0.0
53.0,0.0,1.0,5.0,1.0,2.0,0.0
40.0,0.0,1.0,8.0,1.0,43.17,1.0
24.0,1.0,0.0,3.0,1.0,0.61,1.0
26.0,1.0,1.0,1.0,0.0,16.28,1.0
42.0,0.0,0.0,1.0,0.0,0.59,0.0
24.0,0.0,1.0,0.0,0.0,1.8,1.0
39.0,1.0,1.0,0.0,0.0,1.02,0.0
30.0,0.0,1.0,0.0,0.0,3.85,0.0
29.0,1.0,1.0,2.0,0.0,22.99,0.0
31.0,1.0,1.0,2.0,1.0,33.68,1.0
43.0,1.0,1.0,8.0,0.0,1.61,0.0
31.0,0.0,1.0,5.0,0.0,11.05,1.0
41.0,0.0,0.0,2.0,1.0,0.95,0.0
46.0,0.0,1.0,9.0,0.0,115.98,1.0
55.0,1.0,0.0,0.0,0.0,6.12,1.0
49.0,1.0,1.0,0.0,0.0,1.04,0.0
22.0,0.0,1.0,3.0,0.0,0.68,0.0
45.0,0.0,1.0,2.0,1.0,28.78,0.0
26.0,0.0,1.0,1.0,0.0,22.92,1.0
21.0,1.0,1.0,1.0,0.0,1.17,0.0
23.0,0.0,0.0,0.0,1.0,1.08,0.0
21.0,0.0,1.0,0.0,0.0,0.8,1.0
38.0,1.0,1.0,0.0,1.0,0.88,0.0
34.0,0.0,1.0,10.0,0.0,0.77,1.0
35.0,0.0,1.0,17.0,1.0,2.06,1.0
25.0,0.0,1.0,5.0,0.0,4.92,1.0
61.0,1.0,0.0,0.0,1.0,0.04,0.0
20.0,1.0,1.0,0.0,0.0,0.83,1.0
43.0,0.0,1.0,7.0,0.0,0.91,0.0
52.0,1.0,1.0,1.0,0.0,3.95,0.0
29.0,0.0,1.0,3.0,0.0,0.0,1.0
43.0,1.0,1.0,12.0,0.0,52.18,0.0
51.0,1.0,1.0,0.0,0.0,35.26,0.0
33.0,0.0,1.0,0.0,1.0,0.81,0.0
45.0,1.0,1.0,21.0,0.0,1.31,1.0
61.0,0.0,0.0,1.0,0.0,0.76,1.0
35.0,0.0,1.0,2.0,0.0,-0.13,0.0
20.0,1.0,0.0,4.0,0.0,2.87,1.0
33.0,0.0,1.0,3.0,0.0,11.92,1.0
28.0,1.0,0.0,0.0,0.0,1.08,0.0
21.0,0.0,1.0,2.0,0.0,18.18,1.0
41.0,1.0,1.0,4.0,0.0,0.85,1.0
30.0,1.0,1.0,4.0,0.0,96.1,1.0
39.0,1.0,1.0,0.0,0.0,2.79,1.0
27.0,0.0,0.0,8.0,0.0,3.04,0.0
31.0,0.0,1.0,5.0,0.0,6.9,0.0
20.0,1.0,1.0,0.0,0.0,1.12,1.0
31.0,0.0,1.0,0.0,0.0,0.81,0.0
20.0,0.0,0.0,1.0,0.0,1.06,1.0
30.0,0.0,1.0,3.0,0.0,0.7,0.0
20.0,1.0,0.0,0.0,0.0,0.59,0.0
56.0,0.0,1.0,0.0,0.0,1.47,0.0
61.0,0.0,1.0,2.0,1.0,0.72,0.0
21.0,0.0,1.0,6.0,0.0,0.6,1.0
44.0,0.0,1.0,9.0,0.0,25.33,0.0
46.0,1.0,1.0,0.0,1.0,37.78,1.0
32.0,1.0,1.0,8.0,0.0,0.9,1.0
31.0,0.0,1.0,8.0,0.0,0.98,1.0
27.0,0.0,1.0,8.0,0.0,17.0,1.0
50.0,1.0,1.0,0.0,0.0,35.79,1.0
31.0,0.0,1.0,15.0,0.0,91.02,1.0
22.0,0.0,1.0,0.0,0.0,71.02,1.0
31.0,0.0,1.0,5.0,1.0,1.0,0.0
27.0,0.0,1.0,0.0,1.0,0.8,0.0
23.0,0.0,1.0,5.0,0.0,1.71,1.0
41.0,1.0,0.0,3.0,0.0,1.12,0.0
28.0,1.0,0.0,0.0,1.0,0.95,0.0
32.0,1.0,0.0,1.0,1.0,0.85,1.0
25.0,0.0,0.0,1.0,1.0,0.22,0.0
25.0,1.0,0.0,1.0,1.0,0.87,1.0
43.0,0.0,1.0,0.0,0.0,1.18,1.0
32.0,0.0,1.0,4.0,0.0,1.05,1.0
28.0,0.0,1.0,14.0,1.0,20.35,1.0
39.0,1.0,1.0,0.0,1.0,2.32,0.0
33.0,1.0,0.0,7.0,1.0,0.77,0.0
42.0,1.0,0.0,1.0,0.0,21.26,1.0
28.0,0.0,1.0,1.0,0.0,0.94,1.0
27.0,0.0,1.0,5.0,0.0,4.24,1.0
41.0,0.0,1.0,18.0,0.0,299.02,1.0
22.0,1.0,1.0,1.0,0.0,1.22,1.0
44.0,0.0,1.0,0.0,0.0,42.16,0.0
48.0,1.0,0.0,0.0,0.0,1.95,0.0
51.0,0.0,1.0,3.0,0.0,-0.15,0.0
26.0,0.0,1.0,2.0,0.0,33.3,0.0
21.0,0.0,1.0,1.0,0.0,1.82,1.0
28.0,0.0,0.0,0.0,0.0,2.22,1.0
31.0,0.0,0.0,1.0,1.0,0.86,0.0
26.0,1.0,1.0,0.0,1.0,0.91,0.0
39.0,1.0,0.0,0.0,1.0,0.92,1.0
30.0,0.0,1.0,4.0,1.0,1.05,1.0
28.0,1.0,1.0,4.0,0.0,190.04,0.0
43.0,0.0,1.0,1.0,0.0,1.17,0.0
26.0,0.0,1.0,4.0,0.0,0.56,1.0
34.0,0.0,1.0,16.0,0.0,1.01,1.0
46.0,1.0,1.0,0.0,0.0,1.02,0.0
26.0,0.0,1.0,3.0,0.0,3.85,1.0
33.0,0.0,1.0,5.0,1.0,1.32,1.0
31.0,0.0,1.0,0.0,0.0,0.0,0.0
44.0,1.0,1.0,0.0,0.0,21.13,1.0
58.0,1.0,1.0,2.0,0.0,4.83,0.0
24.0,1.0,0.0,6.0,0.0,3.37,1.0
26.0,0.0,1.0,12.0,1.0,10.72,1.0
29.0,0.0,1.0,0.0,0.0,0.24,0.0
36.0,1.0,1.0,0.0,0.0,24.92,0.0
37.0,1.0,0.0,0.0,1.0,0.91,0.0
44.0,0.0,1.0,2.0,1.0,5.1,0.0
65.0,1.0,0.0,0.0,0.0,0.75,0.0
27.0,0.0,1.0,5.0,1.0,0.85,0.0
21.0,1.0,1.0,1.0,1.0,0.61,1.0
40.0,0.0,1.0,3.0,0.0,0.92,1.0
43.0,1.0,1.0,2.0,0.0,5.09,1.0
27.0,0.0,1.0,3.0,1.0,6.05,1.0
53.0,0.0,1.0,0.0,1.0,0.97,0.0
59.0,1.0,1.0,1.0,0.0,0.58,1.0
42.0,0.0,1.0,7.0,1.0,0.97,0.0
21.0,0.0,1.0,1.0,0.0,22.39,0.0
39.0,1.0,1.0,3.0,0.0,1.1,1.0
54.0,0.0,0.0,0.0,0.0,1.24,0.0
54.0,1.0,1.0,0.0,1.0,1.16,0.0
34.0,0.0,1.0,7.0,0.0,0.23,1.0
33.0,1.0,1.0,3.0,1.0,0.17,0.0
26.0,0.0,0.0,1.0,0.0,2.0,1.0
27.0,0.0,0.0,1.0,1.0,16.03,1.0
57.0,0.0,1.0,1.0,0.0,1.2,0.0
32.0,1.0,0.0,5.0,0.0,4.6,0.0
21.0,0.0,1.0,0.0,0.0,6.51,1.0
39.0,0.0,1.0,0.0,1.0,0.84,0.0
51.0,1.0,1.0,1.0,1.0,1.98,1.0
46.0,1.0,0.0,0.0,1.0,1.87,0.0
47.0,0.0,1.0,1.0,1.0,2.04,1.0
21.0,0.0,1.0,0.0,0.0,1.16,1.0
24.0,1.0,1.0,1.0,0.0,1.03,1.0
60.0,0.0,1.0,0.0,0.0,2.1,0.0
54.0,1.0,0.0,0.0,1.0,0.28,0.0
31.0,1.0,1.0,1.0,0.0,0.71,0.0
31.0,1.0,1.0,5.0,0.0,0.3,1.0
42.0,0.0,1.0,7.0,0.0,1.99,1.0
46.0,1.0,1.0,4.0,0.0,2.67,0.0
28.0,0.0,0.0,0.0,1.0,0.24,0.0
31.0,0.0,1.0,15.0,0.0,104.05,0.0
62.0,1.0,1.0,2.0,0.0,3.25,0.0
26.0,1.0,1.0,10.0,0.0,0.28,1.0
27.0,1.0,1.0,6.0,0.0,1.28,0.0
33.0,0.0,1.0,2.0,0.0,0.85,1.0
23.0,1.0,1.0,4.0,1.0,2.14,1.0
29.0,0.0,1.0,0.0,1.0,1.63,1.0
28.0,0.0,0.0,0.0,0.0,191.04,0.0
36.0,1.0,1.0,1.0,1.0,0.71,0.0
30.0,0.0,1.0,6.0,0.0,133.63,0.0
29.0,0.0,1.0,17.0,0.0,1.32,1.0
35.0,0.0,0.0,23.0,0.0,2.09,1.0
30.0,1.0,1.0,1.0,1.0,0.9,0.0
34.0,1.0,1.0,5.0,1.0,6.08,1.0
51.0,0.0,1.0,8.0,1.0,0.85,1.0
24.0,1.0,1.0,0.0,0.0,1.57,0.0
27.0,0.0,1.0,0.0,1.0,2.09,1.0
39.0,1.0,1.0,9.0,0.0,1.11,1.0
24.0,1.0,1.0,8.0,0.0,37.08,0.0
59.0,1.0,1.0,3.0,1.0,2.11,0.0
37.0,1.0,0.0,0.0,1.0,0.25,0.0
24.0,0.0,1.0,7.0,0.0,0.88,1.0
44.0,1.0,1.0,16.0,1.0,81.91,0.0
47.0,1.0,0.0,1.0,0.0,14.26,1.0
38.0,1.0,1.0,2.0,0.0,1.0,0.0
32.0,1.0,1.0,1.0,0.0,1.3,0.0
53.0,1.0,1.0,4.0,0.0,-0.01,0.0
24.0,1.0,1.0,1.0,0.0,0.67,0.0
30.0,1.0,1.0,1.0,0.0,33.99,1.0
30.0,0.0,0.0,0.0,0.0,-0.14,0.0
48.0,0.0,1.0,0.0,0.0,1.1,0.0
30.0,1.0,1.0,2.0,0.0,63.06,0.0
22.0,1.0,1.0,0.0,0.0,1.0,0.0
23.0,1.0,1.0,0.0,0.0,2.88,0.0
26.0,1.0,1.0,0.0,0.0,1.85,1.0
33.0,1.0,1.0,0.0,0.0,1.25,0.0
29.0,0.0,1.0,0.0,1.0,1.88,0.0
37.0,0.0,1.0,0.0,1.0,0.83,0.0
30.0,0.0,1.0,12.0,0.0,-0.07,1.0
40.0,0.0,0.0,0.0,0.0,-0.18,0.0
46.0,0.0,1.0,3.0,0.0,1.04,1.0
